10	Professor Tony Kouzarides	University of Cambridge	None	2004-09-01	2009-08-31	Transcriptional regulation by cancer genes	Our current efforts are concentrated on the identification and characterisation of enzymes which modify chromatin. The aim is to understand how modifications on histones mediate changes in transcription and to establish the role of the enzymes in normal cells and in the genesis of cancer. Recently we have been investigating the function of histone methylation. We have identified HP1 as a protein which recognises methyl lysine 9 of histone H3, a modification mediated by the SUV39 histone methyltransferase. Experiments in yeast show that the methylation at lysine 9 and the subsequent recruitment of HP1 is essential for the transcriptional repression at centromeric heterochromatin. In addition, we have found that the SUV39/HP1 methylation complex is involved in the transcriptional repression mechanism mediated by the Retinoblastoma protein, RB. The RB protein can target XUV39 and HP1 to E2F regulated promoters, such as cyclin E, to repress activity. Our efforts now are directed towards the identification of novel methyltransferases. Novel enzymatic activities have been found in SET domain proteins in yeast. One such protein, ySET1, has been identified as a histone H3 lysine 4 methyltransferase. Genetic and biochemical analysis indicates that ySET1 is an activator of transcription and that methylation at lysine 4 results in the displacement of the RPD3 deacetylase from histone H3.	Cancer Research UK	Programme Award	None	None
11	Professor Tony Kouzarides	Gurdon Institute	None	2013-06-01	2016-05-31	Glutamine methylation and its role in regulating FACT binding to chromatin	We have identified a novel type of histone modification - glutamine methylation on histone H2AQ105. Importantly, we have identified the enzyme performing this modification as Nop1/fibrillarin, a methyltransferase previously implicated in ribosome biogenesis.. Finally, we have found that methylation of H2AQ105 inhibits FACT binding to nucleosomes. FACT is a key player in chromatin biology and is responsible for transition of polymerases through chromatinized DNA. We want to better understand the influence of H2A Q105 methylation on the recruitment of FACT to chromatin and the effect on the cell by modifying the chromatin structure. To address the mechanistic aspects of this project, we will will employ a combination of biochemical assays (in vitro assays usingrecombinantly purified components), biophysical approaches (Biacore and potentially crystallization) and yeast genetics. To gain an understanding into the impact of this pathway on cells, we will use mammalian tissue culture for e.g. immunoprecipitation and immunofluorescence studies. We will integrate these classical approaches with high-throughput sequencing of chromatin immunoprecipitation experiments. This will enable us to better understand the consequences of the modification on the underlying chromatin, e.g. the genomic localization of H2AQ105 methylation and its effect on chromatin structure and chromatin-related processes. Finally, biochemistry coupled with mass spectrometry will provide insight in to the regulation of Nop1. The enzyme has roles in at least two different biological pathways and we would like to understand 1) how modification of Nop1/fibrillarin controls different pathways and 2) identify co-factors (proteins and RNA) of Nop1/fibrillarin.	Biotechnology and Biological Sciences Research Council	Research Grant	281243.0	GBP
12	Professor Aidan Doherty	University of Sussex	None	None	2016-05-31	Investigation of the role of Jumonji domains in chromatin remodelling	Genomic DNA is packaged in the cell nucleus as a protein complex with histones to form a higher ordered structure known as chromatin. Changes in the chromatin structure play a key role in the regulation of the mammalian DNA, controlling many cellular processes including transcription, replication and repair. Eukaryotic chromatin is regulated by a number of modification enzymes including histone methylases, phosphorylases and acetylases. Little is known about whether or not such modifications occur in prokaryotes. We are interested in understanding more about the enzymes that regulate bacterial chromatin. We have recently discovered two bacterial proteins that resemble eukaryotic histone modification enzymes. The major aim of this proposal is to establish whether these bacterial enzymes modify bacterial chromatin to regulate the dynamics of DNA structure, and if so, what does it also tell us about the function of these proteins in the eukarya.	Biotechnology and Biological Sciences Research Council	grant	199720.0	GBP
13	Professor Matthias Merkenschlager	MRC London Institute of Medical Sciences	None	1993-10-01	2100-12-31	Lymphocyte Development	A central question in biology is how genetic information is interpreted to direct the ordered formation of different cell types within an organism.||Our group studies the molecular events that underlie co-ordinate gene activation and gene gene silencing, and how cell identity is conveyed through division, particularly in lymphocytes. ||These studies focus on understanding how key factors such as Ikaros regulate gene expression, the spatial position of loci in the nucleus and whether gene activity status is heritable.||We are examining the epigenetic regulation of stem cells, including the roles of non coding RNA, chromatin and Polycomb proteins in ES pluripotency and lineage-specific differentiation. This research programme uses replication timing, Chromatin (histone modification) profiling and ChIP analysis to map large-scale epigenetic changes that occur during development and ES cell differentiation.||We are evaluating the role of non-coding RNAs in transcriptional and post transcriptional gene silencing using mice carrying conditional alleles of the RNAseIII enzyme Dicer.||We are also investigating how cellular reprogramming is achieved using experimental heterokaryons, nuclear transfer and in trans-differentiating model systems.	Medical Research Council	Unit	None	None
14	Professor Dame Amanda Fisher	MRC London Institute of Medical Sciences	None	1993-10-01	2100-12-31	Lymphocyte Development	A central question in biology is how genetic information is interpreted to direct the ordered formation of different cell types within an organism.||Our group studies the molecular events that underlie co-ordinate gene activation and gene gene silencing, and how cell identity is conveyed through division, particularly in lymphocytes. ||These studies focus on understanding how key factors such as Ikaros regulate gene expression, the spatial position of loci in the nucleus and whether gene activity status is heritable.||We are examining the epigenetic regulation of stem cells, including the roles of non coding RNA, chromatin and Polycomb proteins in ES pluripotency and lineage-specific differentiation. This research programme uses replication timing, Chromatin (histone modification) profiling and ChIP analysis to map large-scale epigenetic changes that occur during development and ES cell differentiation.||We are evaluating the role of non-coding RNAs in transcriptional and post transcriptional gene silencing using mice carrying conditional alleles of the RNAseIII enzyme Dicer.||We are also investigating how cellular reprogramming is achieved using experimental heterokaryons, nuclear transfer and in trans-differentiating model systems.	Medical Research Council	Unit	None	None
15	Dr Paul Badenhorst	University of Birmingham	None	2009-10-01	2013-09-30	Analysis of chromatin-targeting modules in the chromatin remodelling enzyme (NURF)	This studentship will examine the cross-talk that occurs between histone modifications and ATP-dependent chromatin remodelling to ensure accurate gene regulation. Specifically, we will determine how two histone modification-targeting domains (PHD and bromodomains) contribute to the function of the conserved ATP-dependent chromatin enzyme NURF. Ablation of Drosophila NURF has been shown to lead to formation of blood tumours. In this project we will: (i). Generate Drosophila NURF mutants lacking histone-targeting domains and determine the contribution of these motifs to blood tumour production, (ii) Perform microarray analysis of these mutants to determine gene targets that require histone modification for recruitment of NURF, (iii) Generate transgenic Drosophila strains that express epitope-tagged variants of NURF (containing or lacking histone-targeting domains), (iv) Determine the global distribution of NURF complexes that contain or lack these domains by chromatin immunopreciptitation followed by hybridization to whole genome tiling-path arrays (ChIP-on-chip). This research will provide insight into the complex interplay between the two principal mechanisms of coding epigenetic information in the nucleus - histone modifications and ATP-dependent chromatin remodelling - and will reveal their contributions to blood tumour production in flies. As NURF is conserved in all higher eukaryotes, information obtained using Drosophila should be directly applicable to humans.	Cancer Research UK	Studentship	None	None
16	Dr Paul Badenhorst	University of Birmingham	None	2009-01-01	2011-12-31	Genome-wide mapping of targets and epigenetic regulators of the chromatin remodelling enzyme NURF	Background Eukaryotic genetic information is stored in chromatin, in which DNA is compacted by being wrapped around a spool of histone proteins to form nucleosomes. During all DNA-templated processes, chromatin undergoes dynamic remodelling to control access to the associated DNA. Chromatin remodelling utilizes several basic mechanisms, including ATP-dependent chromatin remodelling, covalent histone modification and histone variant exchange to alter accessibility to the DNA. ATP-dependent chromatin remodelling enzymes such as the nucleosome remodelling factor (NURF) utilize the energy of ATP hydrolysis to slide nucleosomes along DNA. By sliding nucleosomes, NURF can alternatively expose or block transcription factor binding sites, and thus activate or repress transcription. Relevance to cancer Mutation of Drosophila NURF interferes with hematopoietic development, causing blood tumours. NURF binds a specific post-translationally-modified histone (H3K4(Me)3), which is proposed to recruit NURF to gene targets. In addition, acetylation of histone H4 at Lys16 can regulate the in vitro activity of ATP-dependent chromatin remodelers. Both modifications have been linked to cancer. MLL, the enzyme that establishes H3K4(Me)3, is implicated in 80% of acute myeloid or lymphoblastic leukemias, while loss of H4K16Ac a common hallmark of human cancers. In addition, we have shown that disruption of the variant histone H2A.Z recapitulates NURF blood tumour phenotypes. In this proposal we will determine how cross-talk between histone variant exchange and histone post-translational modifications control NURF-activity in vivo. Because NURF is conserved between Drosophila and humans, this information will help to understand the functions of the corresponding human NURF complex and its potential involvement in leukemias and cancer. This knowledge is vital as ATP-dependent chromatin remodelling factors are potential drug targets in the fight against these diseases. Aims and methods In this proposal we will identify the in vivo chromatin targets of NURF and investigate how NURF activity at these promoters is influenced by histone post-translational modification and variant histone incorporation. Building upon previous work showing that Drosophila NURF represses the JAK/STAT pathway and prevents blood tumours we will:- i. Determine chromatin targets of NURF by mapping genome-wide changes in nucleosome position that occur in NURF mutant blood cells. ii. Use massively-parallel signature sequencing in combination with chromatin immunoprecipitation (ChiP-Seq) to determine the genome-wide distribution of NURF complexes. iii. Use ChIP-Seq to determine how histone post-translational modifications and the variant histone H2A.Z affect recruitment and activity of NURF. iv. Determine functions of the histone variant H2A.Z in blood tumor production.	Cancer Research UK	Project Award	None	None
17	Professor Neil Brockdorff	MRC London Institute of Medical Sciences	None	1988-04-01	2007-10-01	Developmental Epigenetics	Embryonic stem (ES) cell based genetic models, i.e. gene targeting and transgenics will be used in studying Xist regulation with respect to X chromosome choice, and for analysing the role of cis-acting sequences in X inactivation spreading. Analysis of the interaction of Eed-Ezh2 with Xist RNA will involve branching into more biochemical approaches. Analysis of dynamic changes in epigenetic modifications (DNA methylation and histone N-terminal modification) during progression of X inactivation will be undertaken, at a pilot study level, by establishing X chromosome genomic contigs on microarrays for probing with immunoprecipitated material. Studies on X chromosome reactivation in developing germ cells and in cell fusion systems will utilise developmental and cell biological approaches, coupled to genetic analysis.	Medical Research Council	Unit	None	None
18	Professor Neil Brockdorff	University of Oxford	None	2014-02-01	2019-02-01	Polycomb repressor interactions in relation to the mammalian epigenome	In mammals Polycomb group (PcG) repressors play a central role in maintaining cell type specific gene expression patterns in stem cells and through differentiation and development. Accordingly, deficiencies in the Polycomb system are important in disease, notably in several types of cancer. Although it is established that the effector function of PcG proteins is in large part attributable to intrinsic histone modification activities, the mechanisms that target PcG proteins to defined loci remain poorly understood. A number of different models have been proposed in order to account for PcG targeting to CpG islands at the promoters of target genes, the inactive X chromosome, and in defined circumstances, to pericentric constitutive heterochromatin. Our recent studies, and those of others, have highlighted that underlying chromatin state and DNA methylation play an important role, and based on this we have developed a general model that can account for PcG localisation at all target loci. The central aim of this proposal is to test the general model and to determine the mechanisms by which underlying chromatin states dictate PcG factor binding. In a series of integrated experiments we will define chromatin modifications on mononucleosomes purified from PcG target loci, determine the activity of major PcG complexes in vitro using nucleosome templates assembled with recombinant histones/histone variants bearing specific chromatin modifications, and, using a novel photo-cross-linking strategy, define, at the atomic level, interactions of PcG complexes with chromatin templates in vitro. Finally, based on our findings we will establish de novo PcG target sites in cells and/or disrupt preexisting PcG target sites. These studies will help to define the fundamental mechanisms that determine PcG protein targeting, and in addition will provide insight into misregulation of PcG proteins in disease.	European Research Council	Advanced Grant	2421394.0	EUR
19	Prof Wendy Bickmore	Medical Research Council	None	2009-01-05	2012-07-31	Investigating functions of the chromosomal protein Ledgf.	We aim to investigate the interactions, functions and targets of the mammalian chromosomal protein PSIP1/LEDGF. This protein has recently attracted attention because of its role in guiding the integration of HIV-1, and other lentiviruses, into preferred sites in the host genome. However, there has been little study of the normal cellular function of this protein. We identified Psip1 as a chromosome-associated protein in a gene-trap screen and the phenotypes that resulted from Psip1 disruption in mutant mice led us to suggest that Psip1 may act in the polycomb pathway of chromatin-mediated gene regulation. Using Psip1 mutant cells and animals, together with antibodies that recognise and immunoprecipitate the different isoforms of Psip1, we propose to investigate the other nuclear proteins that Psip1 interacts with and to test whether Psip1 binds to a specific histone modification. Finally, downstream transcriptional targets of Psip1 will be investigated though expression microarray and real-time RT-PCR comparison of wild-type and mutant cells and by chromatin-immunoprecipitation of Psip1 genomic binding sites. Potential roles of Psip1 in regulating the expression of Hox genes, and genes on the X-chromosome, will be a particular focus.	Wellcome Trust	Project Grant	181679.0	GBP
20	Professor Douglas Higgs	University of Oxford	None	2001-08-01	2010-03-31	Structure and Regulation of the alpha Globin Cluster	At the present time we do not understand the mechanisms by which any mammalian gene is activated and regulated during differentiation and development. Clearly this involves the interaction of key cis-elements (e.g. enhancers, promoters and silencers) with trans-acting proteins (e.g. transcription factors, co-activators, adaptors and chromatin modifiers) that give rise to changes in gene expression which are associated with changes in epigenetic modification (methylation, replication, histone modification and nuclear position). We now need to understand the hierarchy and order of these events in gene regulation. We are studying expression of the a globin cluster in its natural chromosome environment during erythropoiesis as a model of mammalian gene expression. Our ultimate aim is to develop a comprehensive understanding of how mammalian genes are expressed from (or silenced within) their normal chromosomal environment and use this information to improve the management of patients with mutations in the globin genes that cause the human genetic disease thalassaemia. Ultimately any hypotheses about how the a globin genes are regulated have to be tested in experimental systems and at present this is achieved using interspecific hybrids in erythroid cells, stable transfectants of erythroid cells, transgenic mice and the use of ES cells to generate mice that have been modified using homologous recombination. We have recently developed a humanised mouse model that will allow us to study the human alpha cluster in a mouse background. Allowing functional studies that fully complement analysis of the transcriptional and epigenetic programmes. Over the past few years we have established high throughput assays to analyse all aspects of the transcriptional and epigenetic programmes controlling globin gene expression and we are now applying the principles learnt from globin to the entire human genome. Our ultimate aim is to develop a comprehensive understanding of how mammalian genes are expressed from their normal chromosomal environment and use this information to improve the management of patients with mutations in the globin genes that cause thalassaemia and related disorders.	Medical Research Council	Unit	None	None
