10	Prof Richard Meehan	University of Edinburgh	None	2018-04-01	2023-03-31	The functional requirement for epigenetic systems in development and disease	Epigenetics can be defined as an alteration in gene activity that is mitotically stable in the absence of a change in DNA sequence. In practice it represents a combination of observations and suggested mechanisms that are thought to functionally organize the genome to regulate gene expression, preserve genome integrity, propagate cell identity and govern transcriptional responses to external stimuli. Our aim is to determine the molecular mechanisms of epigenetic gene regulation that are associated with DNA modification in development and by implication in disease model systems Recent work (including our own) in mouse embryonic stem cells (ESCs) suggests that signal transduction pathways determine epigenetic states and not vice-versa. Most surprisingly we find that cell transition states in ESCs (primed to ground state and vice versa) are independent of global DNA methylation status. This work resulted in system with which we can directly investigate the mechanisms involved in over-riding the repressive effects of DNA methylation at target promoters, which will have important implications for understanding how activation and silencing of DNA methylated genes (and endogenous retroviruses (ERVs)) occurs in development and disease. Our previous analysis suggested that general aberrant promoter hypermethylation in cancer does not necessarily directly promote tumorigenesis, but instead reinforces transcription repression inherited from pre-cancerous tissue. Our work in ESCs has led us to develop new models to explain the molecular basis of this observation, which potentially de-links de novo methylation of promoters as a direct driver of disease processes and perhaps physiologic states (ageing). We have also observed that global DNA methylation states impacts on Polycomb Repression Complexes (PRC1 and 2) dependent chromatin compaction in the nucleus of embryonic stems cells (ESCs). Currently we are investigating the molecular models involved in facilitating DNA methylation directed changes in higher order chromatin organisation and its relevance to developmental gene regulation. We use various ESC models and in vitro models for early development to address how defects in defined aspects of the DNA methylation machinery influence the transition of stem cells to more committed cell fates. Increased understanding of these basic processes underpins the interpretation and relevance of altered epigenetic profiles in disease, ageing, drug screening programs and environmental exposure.	Medical Research Council	Unit	1886000.0	GBP
11	Professor Andrew Prentice	London School of Hygiene & Tropical Medi	None	2018-03-01	2019-02-28	Creating a West African BioResource for Nutritional Genetics and Epigenetics	Global open access to research is strongly encouraged as a means to maximise the return on investments for investigators, participants in medical research and funders. Based on an extraordinarily rich set of nutritional cohorts, databases and the Keneba Biobank we will team up with researchers in Bristol to 'professionalise and externalise' these resources with a special emphasis on driving new collaborations using our genes-in-action (recall-by-genotype) paradigm that allows highly efficient research on the impact of genetic and epigenetic variants on nutritionally-mediated disease processes. The initial work based around the cohorts led by the Nutrition Theme at MRCG will be extended first to additional biobanks at MRCG Fajara and at IRESSEF Dakar through our the West African Global Health Alliance (WAGHA). We will additionally create a toolbox that can be adapted for uptake by other LMIC institutions.	Medical Research Council	P&Cs	186172.0	GBP
12	Professor Andrew Prentice	London Sch of Hygiene and Trop Medicine	None	2018-02-01	2019-03-31	Nutrition	The Nutrition Theme at MRC Unit The Gambia @ LSHTM aims to understand the mechanisms linking inadequate diets to adverse health outcomes affecting poor populations worldwide; and thereby to design novel clinical and community interventions. In recognition of the importance of the developmental origins of health and disease (DOHaD) our research takes a lifecourse approach from conception to ageing. We focus on five sub-themes each of which addresses an important area of diet-related disease. Early Growth and Development: We seek to understand the interplay between diet, infection, poor hygiene and gut dysfunction in causing growth failure and associated deficits in cognitive development. We also conduct randomised controlled trials of micronutrient supplements in pregnancy and early childhood with outcomes related to growth, iron status and anemia, immune function and cognition. Nutritional Genetics and Epigenetics: We have demonstrated that a mother’s diet around conception affects DNA methylation in her offspring with likely influences on later disease. A major focus of our on-going work seeks to understand precisely which nutrients are critical to these processes, which genomic regions are affected and why, how methylation differences at these loci affect placental and fetal development, and what are the likely lifelong consequences. This work could help define peri-conceptional diets (or nutrient supplements) to optimise placental, fetal and lifelong outcomes. Iron, Infection and Anemia: The discovery of hepcidin, the master regulator of iron metabolism, has provided important new insights into the links between diet, infection and iron deficiency anemia. We have described how low-grade inflammation, especially related to airways infection, induces hepcidin-mediated blockade of iron absorption, and are testing ways to circumvent the blockade in randomised controlled trials in pregnant mothers, very young infants and pre-school children. Calcium, Vitamin D and Bone Health: Most populations in low- and middle-income countries have very low calcium intakes. We have studied the effects of such diets on bone health throughout life with an increasing emphasis on older persons and on the related condition of sarcopenia. Nutrition-Related Chronic Diseases: As the demographic transition hits Africa there are increasing numbers of overweight and obese people, especially women. In a new programme of work we seek to understand the metabolic mechanisms leading to atypical African diabetes and hypertension with a view to defining new public health interventions and to help guide pharmacologic treatment choices.	Medical Research Council	Unit	None	None
13	Professor Moffat Nyirenda	MRC/UVRI Uganda Research Unit on AIDS	None	2017-04-01	2021-10-30	Non Communicable Diseases Phenotyping	Disease epidemiology has changed rapidly in Africa. About a decade or so ago, African health services were dealing principally with infectious diseases. While these continue to have a high burden, chronic non-communicable diseases (NCDs) are increasingly becoming major contributors to morbidity and mortality in the region. There is however indication that NCDs in Africa may not manifest in a different way compared to the classical presentations in high-income countries. For example, the limited data available, including from our recent studies, suggest that type 2 diabetes and hypertension occur in relatively young and lean people in Africa. The biological mechanisms for this apparent heightened susceptibility are unknown, but may relate to environmental exposures (eg malnutrition), particularly early in life, which can influence long term risk of disease (perhaps by affecting organ size or via epigenetics). Our research will combine epidemiological studies and deep clinical and laboratory phenotyping to accurately document the burden and risk factors diabetes. In one study, we will address gestational diabetes (GDM) which, when not properly managed, is associated with significant morbidity to the mother and child. The true burden of GDM in Uganda (and most African countries) is not known, because of a lack of high quality studies. The objectives here are to 1) accurately document the burden, determinants and outcomes (fetal and maternal) of GDM; 2) using a combination of demographic, clinical and biochemical markers, develop as risk scoring tool that might be used to identify women at high risk of GDM who should be targeted for screening; 3) undertake formative research to gain a detailed understanding and document barriers and facilitators to GDM care, to inform a future intervention study to improve GDM care. Our second study will involve phenotyping of “type 2” diabetes. The primary objective is to describe, in detail, the metabolic and immunologic profile of newly diagnosed adult diabetic patients in Uganda in order to fully understand the unique phenotype of black African diabetic patients. Specifically, using dynamic testing, we will assess the contribution of defects in insulin secretion and/or insulin resistance, the role of inflammation and immunity and the frequency and determinants of co-morbidity with components of the metabolic syndrome (eg hypertension and dyslipidaemia). This work will not only help us to better understanding of the pathophysiology (including the contributions of beta cell dysfunction and insulin resistance), might lead to identification of novel biomarkers (and therapeutic targets) for the risk of developing diabetes and its progression, as well as a more rational use of the existing drugs.	Medical Research Council	Unit	None	None
14	Professor Peter McGuffin	King's College London	None	2000-10-01	2015-09-30	MRC Social, Genetic and Developmental Psychiatry Centre	Founded in 1994, the MRC Social, Genetic and Developmental Psychiatry (SGDP) Centre?s overarching theme is to bring together social (environmental) and genetic strategies to study the development of mental health and illness. Its focus is on common psychiatric disorders that emerge in childhood such as mood disorders (anxiety and depression), ?externalising? disorders (disruptive behaviour including hyperactivity and addictions), and cognitive disorders (learning disabilities and the autistic spectrum). The MRC SGDP Centre now includes 28 researchers with permanent appointments whose offices, students and research teams are in the MRC SGDP building. During 2005-09, the Institute of Psychiatry (IoP) has invested heavily in the Centre, with continuing commitments that will cost #10m during 2010-15. In addition, the IoP has committed an additional #2m in new money during 2010-15 if the Centre is renewed. The Centre?s mission includes research, translation and training. Its progress in research at the developmental intersection between genes and environment has been outstanding as assessed in terms of collaboration, impact of publications and grants. A key feature of the Centre?s progress during the current grant period has been the appointment of seven new researchers who will increase the Centre?s strength at multiple levels of analysis between genes and behaviour. In order to add to the synergy created by its SGDP themes and existing resources in molecular and statistical genetics, the Centre?s major new research request for 2010-15 is to develop three new resource areas ? bioinformatics, epigenetics and electrophysiology ? with diminishing support over the five years as these resource areas become self-supporting by contributing to new research grants. Translating research findings into knowledge useful for improving health is a strength of the Centre because the Centre is embedded within IoP with its unrivalled strengths in psychiatric research and with its strong links with South London and Maudsley NHS Foundation Trust which is the premier mental health trust in the UK. In terms of training, the Centre?s 1+3 MSc/PhD programme has doubled in size during the current grant period to nine students per year all of whom are fully supported with studentships. For 2010-15, support is requested for four studentships which is half of the Centre?s total budget request. The Centre makes its expertise available more widely through its self-supporting annual one-week Summer School for 70-100 researchers. The present proposal requests support to extend our educational research throughout the world by the development of e-learning programmes.	Medical Research Council	Research Grant	4364215.0	GBP
15	Professor Francesca Happé	King's College London	Social Genetic and Dev Psychiatry Centre	2000-10-01	2015-09-30	MRC Social, Genetic and Developmental Psychiatry Centre	Founded in 1994, the MRC Social, Genetic and Developmental Psychiatry (SGDP) Centre?s overarching theme is to bring together social (environmental) and genetic strategies to study the development of mental health and illness. Its focus is on common psychiatric disorders that emerge in childhood such as mood disorders (anxiety and depression), ?externalising? disorders (disruptive behaviour including hyperactivity and addictions), and cognitive disorders (learning disabilities and the autistic spectrum). The MRC SGDP Centre now includes 28 researchers with permanent appointments whose offices, students and research teams are in the MRC SGDP building. During 2005-09, the Institute of Psychiatry (IoP) has invested heavily in the Centre, with continuing commitments that will cost #10m during 2010-15. In addition, the IoP has committed an additional #2m in new money during 2010-15 if the Centre is renewed. The Centre?s mission includes research, translation and training. Its progress in research at the developmental intersection between genes and environment has been outstanding as assessed in terms of collaboration, impact of publications and grants. A key feature of the Centre?s progress during the current grant period has been the appointment of seven new researchers who will increase the Centre?s strength at multiple levels of analysis between genes and behaviour. In order to add to the synergy created by its SGDP themes and existing resources in molecular and statistical genetics, the Centre?s major new research request for 2010-15 is to develop three new resource areas ? bioinformatics, epigenetics and electrophysiology ? with diminishing support over the five years as these resource areas become self-supporting by contributing to new research grants. Translating research findings into knowledge useful for improving health is a strength of the Centre because the Centre is embedded within IoP with its unrivalled strengths in psychiatric research and with its strong links with South London and Maudsley NHS Foundation Trust which is the premier mental health trust in the UK. In terms of training, the Centre?s 1+3 MSc/PhD programme has doubled in size during the current grant period to nine students per year all of whom are fully supported with studentships. For 2010-15, support is requested for four studentships which is half of the Centre?s total budget request. The Centre makes its expertise available more widely through its self-supporting annual one-week Summer School for 70-100 researchers. The present proposal requests support to extend our educational research throughout the world by the development of e-learning programmes.	Medical Research Council	Research Grant	4364215.0	GBP
16	Professor Peter Brocklehurst	University College London	None	2013-06-01	2018-01-31	Infection and immunity from a life course perspective: Life Study enhancement pilot study	We aim to understand how interactions between microorganisms, both pathogenic and the colonising microbiota, the immune system and clinical, social and behavioural factors during pregnancy, birth, infancy and childhood influence health throughout life. We therefore propose an Infection and Immunity Enhancement to Life Study, a large national birth cohort study that aims to recruit 90,000 participants. This will enable collection of additional biological samples, from mothers and their babies at birth and from babies in their first year, to investigate causal pathways underlying adverse health outcomes over four interacting domains; the microbiota, acquisition of pathogens, host and microbial genomics and epigenetics, and the immune system. The main Enhancement will also create an internationally unique archive of paired biological samples from mothers and babies, generating an invaluable scientific resource. Overall, this empirical research will be widely informative across a range of clinical, public health and policy fields. This proposal seeks funding for a pilot phase to the Enhancement to develop and test the methodology and project infrastructure, and assess acceptability. The pilot will also enable archiving of 4,750 mother-baby paired samples and deliver hypothesis-driven scientific outputs using a subset of individuals with common perinatal exposures, such as antibiotics in pregnancy.	Wellcome Trust	Strategic Award - Science	1151365.0	GBP
17	Dr Trevor Lawley	Wellcome Trust Sanger Institute	None	2013-06-01	2018-01-31	Infection and immunity from a life course perspective: Life Study enhancement pilot study	We aim to understand how interactions between microorganisms, both pathogenic and the colonising microbiota, the immune system and clinical, social and behavioural factors during pregnancy, birth, infancy and childhood influence health throughout life. We therefore propose an Infection and Immunity Enhancement to Life Study, a large national birth cohort study that aims to recruit 90,000 participants. This will enable collection of additional biological samples, from mothers and their babies at birth and from babies in their first year, to investigate causal pathways underlying adverse health outcomes over four interacting domains; the microbiota, acquisition of pathogens, host and microbial genomics and epigenetics, and the immune system. The main Enhancement will also create an internationally unique archive of paired biological samples from mothers and babies, generating an invaluable scientific resource. Overall, this empirical research will be widely informative across a range of clinical, public health and policy fields. This proposal seeks funding for a pilot phase to the Enhancement to develop and test the methodology and project infrastructure, and assess acceptability. The pilot will also enable archiving of 4,750 mother-baby paired samples and deliver hypothesis-driven scientific outputs using a subset of individuals with common perinatal exposures, such as antibiotics in pregnancy.	Wellcome Trust	Strategic Award - Science	1151365.0	GBP
18	Professor John Isaacs	Newcastle University	Institute of Cellular Medicine	2017-04-01	2021-03-31	MICA: BIOlogical Factors that Limit sustAined Remission in rhEumatoid arthritis (the BIO-FLARE study)	Flares of immune-mediated inflammatory diseases, such as rheumatoid arthritis (RA), are a major burden for patients. They occur unpredictably, adding to the physical and psychological burden of the condition, and contribute to joint damage and comorbidities, such as cardiovascular disease. Flares are difficult to study, precisely because of their unpredictable timing. However, we have established a human model that generates a 'synchronized' population of RA patients in clinical remission, of whom about 50% flare within 6 months, the remainder maintaining remission. We propose to carefully study such a population to better understand the factors that determine disease flare. Up to a third of patients with RA achieve disease remission with aggressive therapy. Many wish to discontinue therapy at this point and, if they do, about 50% flare in the subsequent 6 months. We will follow such a population prospectively, to study the biological processes underpinning flare. We will study 150 patients in clinical remission for at least 6 months, and prepared to discontinue treatment. After treatment cessation patients will be studied intensively, with blood sampling at weeks 2, 4, 6, 12 and 24. Patients will also undergo ultrasound-guided biopsy of 'flaring' synovium before reinstatement of previous treatment (with which patients readily regain remission). We will also obtain biopsies from consenting patients at baseline and in remission at 6 months. In blood we will study immune cell subsets and their activation status; autoantibody profiles; and epigenetic profiles. Synovial biopsies will allow us to examine the cell lineages present, including stromal cell subtypes, as well as inflammatory mediators. We will additionally examine metabolic profiles in blood, urine and synoivum. Using multivariate statistical techniques we will develop a model that predicts impending flare in RA, highlighting tractable therapeutic pathways and informative biomarkers.	Medical Research Council	Research Grant	2825227.0	GBP
19	Professor John Loughlin	Newcastle University	None	2013-01-01	2015-12-31	Epigenetic analysis of osteoarthritis susceptibility loci	Robust osteoarthritis (OA) susceptibility loci are now emerging from genome-wide association scans with the arcOGEN study, funded by Arthritis Research UK, proving to be particularly effective, based on its large sample size and its focus on severe end-stage disease. So far arcOGEN has discovered nine novel OA signals. What is emerging as an area of increasing interest is the understanding that epigenetic effects can impact on the penetrance of genetic susceptibility, for example by modulating the expression of a susceptibility allele, and that integrating genetics and epigenetics can therefore clarify genetic association signals. We have shown this in our recent publication, where we demonstrated that CpG methylation impacts on the OA susceptibility coded for by GDF5. In this application we shall conduct a comprehensive DNA methylation analysis of the genes from within the arcOGEN association signals. We shall use nucleic acid from patient cartilage and a quantitative methylated DNA immunoprecipitation (MeDIP) protocol. Our data will allow us to assess in which genes CpG methylation correlates with the association signals and as such it will allow us to narrow those signals, by highlighting functional regions, and will enable us to assess the degree to which the signals are modulated epigenetically.	Versus Arthritis	Project Grant	184440.0	GBP
