11	Professor Helen Picton	University of Leeds	Lds Inst Genetics Health & Therapeutics	2008-09-01	2012-08-31	Biological foundation for epigenetic investigations of ART derived human oocytes and embryos	Imprinted genes are expressed predominantly or exclusively from one parental allele. This mode of regulation is uniquely sensitive to disruption, and therefore imprinted genes themselves are cellular biomarkers of epigenetic disruption, cellular stress and cancer. In assisted reproductive technology (ART) in humans, gametes and embryos are manipulated in vitro at the exact time when the complex and delicate processes of epigenetic reprogramming occur. Recent evidence suggests a range of epigenetic mutations leading to diseases such as Angelman syndrome and Beckwith-Wiedemann syndrome have arisen in children born following assisted conception. Although some of these of imprinting defects may be caused by infertility itself, experimental evidence also indicates that ARTs can disrupt epigenetic mechanisms and alter the regulation of imprinted genes. The need to directly quantify the epigenetic consequences of ART and infertility on the health of the human preimplantation embryos is therefore becoming increasingly important. Due to the limited availability of human gametes and embryos for research and the requirement for analytical methods which are sensitive at the single oocyte/embryo level, the epigenetic processes that regulate early human development remain largely unknown. Despite these limitations we established a programme to investigate early epigenetic processes in humans and have developed appropriate tools and techniques to permit studies of oogenesis and embryogenesis. This project therefore aims to conduct a robust series of investigations of the imprinted genes in human oocytes and preimplantation embryos and to relate these observations to the epigenetic health of embryos derived following ART. This application will test the hypothesis that disruption of imprinting attributable to in vitro manipulations of human gametes and embryos will result in aberrant expression of imprinted genes in the preimplantation embryos so produced. Specifically this application will: 1) establish whether the imprinted genes and epigenetic regulators serve as biomarkers of epigenetic disruption in human blastocysts derived by conventional ART including IVF, ICSI and the in vitro maturation (IVM) of oocytes; 2) monitor allelic expression of imprinted gene transcripts in blastocysts to determine whether expression is monoallelic or otherwise; 3) use bisulphite genomic sequencing to analyse methylation imprints in human ART-derived oocytes and embryos; and 4) conduct a detailed analysis of imprinted gene expression and methylation in a cohort of IVM blastocysts. The data generated will significantly advance our knowledge of the mechanism(s) behind ART-induced imprinting defects in human oocytes and embryos and will help us understand how to alleviate these problems in the future.	Medical Research Council	Research Grant	512044.0	GBP
12	Professor Bryan Turner	University of Birmingham	None	2008-10-01	2012-03-31	Epigenetic mechanisms in development and cancer	The histones of the nucleosome core particle are subject to various enzyme-catalyzed modifications, mostly to their N-terminal tails. These modifications, directly or indirectly, alter DNA packaging and can thereby regulate gene expression. The enzymes that modify histones can be activated or inhibited by metabolic and environmental variables. Some depend on common metabolites such as NAD, while others are inhibited by common environmental or dietary components, such as short chain fatty acids. The nucleosome is a sensor through which environmental and metabolic changes influence genomic function. In the present research we ask whether environmentally-induced changes in histone modification can induce long-term, heritable changes in patterns of gene expression. Cancer is known to be induced by a variety of environmental toxins, generally thought to operate by causing genetic mutations, ie. changes in DNA. We will ask whether environmental variables can also cause heritable changes in expression of key genes (oncogenes or tumour suppressor genes) by altering histone modifications, providing an epigenetic route to cancer initiation or progression.. As model systems to study the induction of histone modifications and their heritability, we will use mouse embryos grown in culture and mouse embryonic stem (ES) cells. We will focus on mechanisms by which genes on one X chromosome are heritably inactivated during differentiation of female ES cells. We will use X inactivation to explore the possible link between histone modifications catalyzed by polycomb group proteins and DNA methylation, often aberrant on numerous genes in cancer. To define patterns of histone modification across selected genes we will use chromatin immunoprecipitation (ChIP), assaying precipitated DNA either by Real Time Quantitative PCR for analysis of key genes or with DNA microarrays to provide genome-wide assay of levels of DNA methylation, histone modification and enzyme distribution during ES cell differentiation. Using a novel technique that allows ChIP data to be obtained from as few as 100 cells (CChIP), we are able to study epigenetic changes in primary cells. We will follow environmentally-induced changes in defined cell populations (eg Inner Cell Mass, trophectoderm) from the developing embryo and in small clusters of cells excised from tissue sections by laser capture. In collaborative work, we will use the latter approach us to look for epigenetic changes in cells of defined type, either cancerous or normal, from sections taken from colon cancers at different stages of development and from premalignant tissue.	Cancer Research UK	Programme Award	None	None
13	Dr Daniel Berney	Queen Mary, University of London	None	2008-11-01	2011-10-31	The collection, tissue micro-array and biomarker analysis of prostatic biopsy samples from The Trans-Atlantic Prostate Group study into conservatively treated clinically localised prostate cancer.	Background and relevance to cancer: The transatlantic prostate group has followed up a cohort of 2,333 clinically localised conservatively treated prostate cancer for over 10 years, with multiple clinical and pathological parameters, to try and determine which cases need to be selected for radical therapy. However in 60% of cases, behaviour of the tumour cannot be predicted. The cohort consisted of 55% transurethral (TURP) specimens which have been analysed for multiple biomarkers. 1039 biopsy specimens remain uncollected or analysed. Aims of research: Collection of prostatic biopsies from the series, tissue micro array (TMA) and biomarker analysis to assess candidate markers which can predict cancer behaviour. Any residual tissue will be used for RNA and epigenetic studies. Plan of research: Year 1; A pilot collection of tissue will proceed to create a TMA from the biopsy specimens. Collected cases will be examined to identify cancer. Initial immunochemistry for p63/AMACR will confirm whether the TMA tissue can be used for research and the amount of cancer in the tissue sampled. Remaining tissue from these cases will be used for later possible epigenetic studies and RNA extraction though this will not form part of the revised grant. This 'proof of principle' in the first year will show viability of both parts of the project. Year 2; Collection of remainder of tissue and TMA construction with early biomarker analysis. Year 3; Biomarker analysis, including FISH and immunochemistry with interpretation and statistical analysis. Return of blocks.	Cancer Research UK	Project Award	None	None
14	Prof Chas Bountra	University of Oxford	None	2009-01-01	2015-06-30	Pre-competitive development of chemical probes for epigenetic targets: a novel paradigm.	Epigenetics describes the regulation of gene expression, chromosome stability, genomic imprinting, and stem cell fate through inherited and acquired modifications of DNA, histones and proteins. Alterations in epigenetic signaling are involved in major diseases including cancer, metabolic and neurodegenerative diseases. A dissection of the molecular mechanisms of epigenetic signaling will be facilitated by the widespread availability of small molecule chemical probes, that are selective for spec ific components of the epigenetic machinery. We aim to generate 25 chemical probes of pre-defined potency, selectivity and cellular activity. They will be directed against 3 important epigenetic protein families, comprising histone lysine demethylases, Bromo and Tudor domains. These probes will be made freely available to the scientific community. The team comprises internationally leading researchers from GlaxoSmithKline (GSK), The National Chemical Genomics Centre (NCGC) and the Univers ity of Oxford. We request funding for the University of Oxford component of the effort (Structural Genomics Consortium [SGC], part of the Nuffield Dept of Medicine, Chemistry and Biochemistry departments).	Wellcome Trust	Strategic Award - Science	4100000.0	GBP
15	Dr Pascal Lefevre	University of Leeds	Leeds Institute of Molecular Medicine	2009-06-01	2012-11-30	Functional analysis of the CTCF/ cohesin complex during myeloid differentiation	This proposal aims to determine the role of the CTCF/cohesin complex in the regulation of myeloid genes and thus in the control of cell fate decisions in the myeloid lineage. CTCF, a candidate tumour-suppressor gene, has emerged as a main player in controlling chromatin structure and function. CTCF, for CCCTC-binding factor, is a ubiquitously expressed nuclear protein highly conserved from Drosophila to human and identified as the vertebrate insulator protein. These insulators are DNA elements thought to partition the genome into independently regulated domains. The molecular basis of insulation seems to be linked to several long-range physical interactions between different portions of the chromatin fibre. By reporting co-localisation between CTCF and the cohesin complex, several studies may have lifted the veil on the mechanism mediating CTCF insulator function. Cohesin is a large ring-shaped protein complex thought to trap pairs of replicated chromosomes, known as sister chromatids, for segregation during the nuclear-division phase of the cell cycle. If cohesin rings can hold two sister chromatids, they might also be able to link a CTCF-binding site to other sequences or to another CTCF binding sites, some distance away along the chromosome. Moreover, without a doubt, the discovery of CTCF-cohesin interaction has not only provided a new perception on insulation, but also opened new perspectives about CTCF other multiple functions. At the chicken lysozyme locus, CTCF is associated with silencing. Our recent studies established that CTCF recruits cohesin at this silencer and that full transcriptional activation of this gene in macrophage correlates with a transcription dependent loss of CTCF/cohesin. By analysing available databases, we identified new CTCF binding sites at the vicinity of key regulators of myeloid differentiation as well as LPS-inducible genes and established cohesin co-localisation with CTCF at these binding sites. We want to understand how the presence of CTCF/cohesin affects the expression of these genes and whether this, in turn, affects the differentiation and the function of granulocytes and macrophages. Using myeloid cell lines and in vitro differentiation of mouse primary macrophages, we plan to analyse CTCF/cohesin interaction with the selected binding sites and the effect of aberrant expression of both protein on the expression of these genes, during myeloid differentiation. With emerging evidence pointed to the role of CTCF deregulation in the epigenetic imbalance in cancer, we also want to investigate the link between CTCF and DNA methylation in our system.	Medical Research Council	Research Grant	370692.0	GBP
16	Dr Sari Pennings	University of Edinburgh	None	None	2012-11-30	Epigenetic reprogramming and pronuclear asymmetry in early mouse development	CpG methylation is a post-transcriptional DNA modification that is associated with gene silencing, while histone modifications such as lysine acetylation and methylation can induce either gene activation or repression. Together, DNA and histone marks form an epigenetic code that holds the clues to understanding cell differentiation and lineage specification in normal development, as well as the disease states of genomic imprinting, Rett syndrome and cancer. Somatic cell nuclear transfer experiments have demonstrated that the epigenetic memory of heritable DNA methylation and chromatin states in differentiated cells is not easily erased in order to restore developmental potential, and that incorrect nuclear reprogramming leads to developmental failure. This has refocused attention on understanding the natural nuclear reprogramming process that with each new generation reinstates totipotency in the fertilised zygote. Demethylation of DNA is thought to be necessary for the activation of essential developmental genes. Rapid DNA demethylation of the mouse male pronucleus with passive DNA demethylation of the female genome in subsequent cell divisions was taken to indicate that nuclear reprogramming constitutes the global removal of epigenetic marks. This striking pronuclear asymmetry and demethylation dynamics is not conserved in other mammals, however, an observation at odds with the evolutionary conserved developmental context. Hypothesising that sperm chromatin variability in protamines, histones, variants and epigenetic modifications can explain these differences, we will investigate elements of somatic and zygotic chromatin structure that delimit the nuclear reprogramming process and determine its epigenetic outcome.	Biotechnology and Biological Sciences Research Council	Standard grant	466042.0	GBP
17	Prof Wolf Reik	Babraham Institute	None	None	2012-11-30	Role of cytidine deaminases in epigenetic reprogramming and demethylation of DNA	Genetic information is passed from generation to generation and is the material upon which natural selection acts. On top of this genetic information the genome also contains epigenetic information in the form of chemical and other modifications to DNA, which are associated with gene expression and genome function. Epigenetic mechanisms of gene regulation are of key importance in development, stem cell biology and regenerative medicine, and cancer. During certain periods of early development of an embryo, epigenetic modifications including DNA methylation are reprogrammed on a genome wide level. This may be important in order to establish totipotency (the ability to give rise to an entire organism) of the embryonic genome. The mechanisms of the removal of DNA methylation from the genome are unknown in mammals. This student project investigates a class of candidate enzymes in the mouse which have been shown to be able to chemically alter methylated cytosines. There are four of these candidate genes in the mouse genome, for three of which we have knockout mutations (to create inactive genes). A fourth knockout is being constructed, and knockouts will then be examined for altered DNA methylation and development. If methylated cytosines are chemically altered, the DNA needs to be repaired following this event. The project also investigates the DNA repair pathways which would be responsible.	Biotechnology and Biological Sciences Research Council	Institute CSG	41161.0	GBP
18	Dr Ooi	Columbia University	None	2010-08-09	2015-08-08	Uncovering signals regulating epigenetic establishment and maintenance in mammals	Epigenetic processes regulate the transmission of gene transcription states during cellular differentiation, involved in the maintenance of pluripotency and differentiation. Aberrant gene expression is responsible for most noninfectious diseases and disease-associated epigenetic changes strongly correlate with a number of age-related human disorders, such as cancer, autoimmune disease and complex psychiatric disorders. How epigenetic states are established and maintained remains poorly defined and elucidating the mechanisms will help in biomarker development for screening purposes, as well as the identification of drug targets for disease treatment. The objectives outlined in this proposal will further define mechanisms involved in both the establishment and maintenance of DNA methylation. To identify regulators of maintenance methylation, I will generate an ES cell line carrying a GFP reporter targeting the Avy agouti locus for use in an RNAi screen. A second, independent RNAi screen will identify candidate germ cell-specific factors involved in DNA methylation establishment, using retroviral infection of ES cells. Objectives 3 and 4 of this proposal will follow up on my previous findings, showing that a regulator of DNA methylation establishment, Dnmt3L, binds the N terminus of the nucleosomal protein histone H3. This binding is inhibited by methylation at lysine 4 (H3K4), suggesting that factors affecting H3K4 methylation are involved in DNA methylation establishment. To test this, I will generate mice carrying a point mutation in the Dnmt3L gene, preventing the protein from binding histone H3. These mice will provide insight into the general importance of histone recognition by Dnmt3L. I also will examine H3K4 methylation status at DNA methylation target loci in mouse germ cells using a combination of mini-ChIP and IF-FISH. Analysis of factors known to affect H3K4 methylation will highlight functionally important factors for future study by mouse genetics.	Biotechnology and Biological Sciences Research Council	Fellowship - DP	939702.0	GBP
19	Dr Godfrey	MRC Lifecourse Epidemiology Unit	None	2010-04-01	2013-04-30	Nutrition, Development and Lifelong Health: Studies in European Populations	Objective: To (a) define the early environmental determinants of later chronic disease and their mechanistic basis, and (b) translate this work into policy measures and interventions to improve public health. We aim to: (1) maximise the potential of the ERC cohorts to enable the definition of developmental influences on major childhood and adult disorders, and examine hypotheses relating to prenatal/postnatal mismatch, epigenetic processes and economic consequences; and (2) conduct intervention studies in young women to improve their health and that of their children. Research proposals: Within the SWS and our other mother-offspring cohorts we shall examine the hypothesis that maternal and lifestyle influences from before conception, and mismatches between the fetal/infant and later childhood environment, have detrimental effects on body composition, cardiovascular structure and function, respiratory disease and atopy, and cognition. Data from Helsinki and from other European cohorts will be used to increase our understanding of influences on major adult disorders, notably cardiovascular disease and cancer. Within our EpiGen consortium we aim to define epigenetic biomarkers of later disease risk that will inform intervention studies. Our data resources spanning the lifecourse provide opportunities for comprehensive mechanistic and behavioural insights into chronic diseases and markers at different stages of life. Moreover, in an international collaboration we are defining the economic consequences of a poor start to life, which will inform public health policy and assess the potential impact of focused interventions. Finally, our work has led to four interventions to improve the diets and health behaviours of young women. Three of these target women in pregnancy. The fourth focuses on women of child-bearing age who already have young children. The aim is to improve the health of the women prior to any subsequent pregnancy and that of their children. Impact: Our work contributes to three current MRC research priorities: clinical and public health research, ageing-related research, and biomarkers. The work has a strong clinical and public health focus, our lifecourse approach increases understanding of ageing, and our work on epigenetic processes aims to identify biomarkers that assist in the characterisation of new interventions to improve public health. Our cohort studies will provide evidence as to whether mismatches between the maternal, infant and childhood environments are associated with cardiovascular risk, impaired respiratory health, cognitive development, and obesity. Our intervention studies will provide translational data on the benefits of better nutrition of young women, and have the potential to improve the health of women and children now, and that of future generations.	Medical Research Council	Unit	None	None
20	Professor Hazel Inskip	MRC Lifecourse Epidemiology Unit	None	2010-04-01	2013-04-30	Nutrition, Development and Lifelong Health: Studies in European Populations	Objective: To (a) define the early environmental determinants of later chronic disease and their mechanistic basis, and (b) translate this work into policy measures and interventions to improve public health. We aim to: (1) maximise the potential of the ERC cohorts to enable the definition of developmental influences on major childhood and adult disorders, and examine hypotheses relating to prenatal/postnatal mismatch, epigenetic processes and economic consequences; and (2) conduct intervention studies in young women to improve their health and that of their children. Research proposals: Within the SWS and our other mother-offspring cohorts we shall examine the hypothesis that maternal and lifestyle influences from before conception, and mismatches between the fetal/infant and later childhood environment, have detrimental effects on body composition, cardiovascular structure and function, respiratory disease and atopy, and cognition. Data from Helsinki and from other European cohorts will be used to increase our understanding of influences on major adult disorders, notably cardiovascular disease and cancer. Within our EpiGen consortium we aim to define epigenetic biomarkers of later disease risk that will inform intervention studies. Our data resources spanning the lifecourse provide opportunities for comprehensive mechanistic and behavioural insights into chronic diseases and markers at different stages of life. Moreover, in an international collaboration we are defining the economic consequences of a poor start to life, which will inform public health policy and assess the potential impact of focused interventions. Finally, our work has led to four interventions to improve the diets and health behaviours of young women. Three of these target women in pregnancy. The fourth focuses on women of child-bearing age who already have young children. The aim is to improve the health of the women prior to any subsequent pregnancy and that of their children. Impact: Our work contributes to three current MRC research priorities: clinical and public health research, ageing-related research, and biomarkers. The work has a strong clinical and public health focus, our lifecourse approach increases understanding of ageing, and our work on epigenetic processes aims to identify biomarkers that assist in the characterisation of new interventions to improve public health. Our cohort studies will provide evidence as to whether mismatches between the maternal, infant and childhood environments are associated with cardiovascular risk, impaired respiratory health, cognitive development, and obesity. Our intervention studies will provide translational data on the benefits of better nutrition of young women, and have the potential to improve the health of women and children now, and that of future generations.	Medical Research Council	Unit	None	None
21	Professor Peter Adams	University of Glasgow	Institute of Cancer Studies	2012-01-04	2015-01-03	Tumor suppression by chromatin regulators.	Oncogene-induced cellular senescence (OIS) is a permanent cell growth arrest caused by an activated oncogene in a primary untransformed cell. OIS is a potent tumor suppression mechanism. Senescence depends on profound changes in chromatin structure. Two chromatin regulatory complexes implicated in control of senescence are the HIRA/UBN1/CABIN1/ASF1a (HUCA) histone chaperone complex and the Brg1/Snf5 chromatin-remodeling complex. HUCA is a histone chaperone that deposits the histone variant, histone H3.3, at transcription start sites and other gene regulatory sites. Since histone H3.3-containing nucleosomes are unstable, this promotes transcription activation. The Brg1/Snf5 complex reshapes chromatin in an ATP-dependent manner, and this also frequently results in transcription activation. Consistent with a role in senescence, the Brg1/Snf5 complex has potent tumor suppressor activity in humans and mouse models. However, the relationship between HUCA and Brg1/Snf5 as regulators of gene transcription and senescence is unknown. Recently, through unbiased, whole-genome ChIP coupled to massively parallel sequencing (ChIP-seq) we discovered a striking overlap between HUCA and Brg1/Snf5 across the human genome. Accordingly, we hypothesize that Brg1/Snf5 and HUCA are intimately associated as regulators of chromatin structure and function. In particular, we hypothesize that HUCA and Brg1/Snf5 collaborate to regulate the onset of cell senescence. We will test this hypothesis as follows: Aim 1. Compare physical and functional overlap of HUCA and Brg1/Snf5 complexes in proliferating and senescent cells. Aim 2. Investigate physical and mechanistic interactions between HUCA and Brg1/Snf5 in vitro. Aim 3. Investigate functional and mechanistic interactions between HUCA and Brg1/Snf5 in vivo.	Medical Research Council	Research Grant	524199.0	GBP
